"W1","W2","W3","W4","A","Y"
1,1,0.529895164072514,2,0,1
0,0,0.948432761942968,3,1,0
0,0,0.765716875437647,3,1,1
0,0,0.770979929249734,2,1,1
1,0,0.509866333333775,3,1,1
1,1,0.328034869395196,1,0,1
1,1,0.374643593560904,1,1,1
1,1,0.652145592030138,3,0,1
0,1,0.659681307151914,3,0,1
1,1,0.827178303850815,3,0,1
0,0,0.652064921800047,3,1,0
0,0,0.953833932755515,2,1,1
0,1,0.192845699377358,0,1,1
0,0,0.195091081550345,3,1,0
1,1,0.771065041655675,2,0,1
0,1,0.719743807800114,0,0,1
0,0,0.879065717337653,3,0,0
0,0,0.983387102838606,3,1,0
1,1,0.288674558745697,2,0,1
1,0,0.969151355559006,3,0,0
0,1,0.187750367447734,2,0,1
0,1,0.700365797849372,1,0,1
0,1,0.383789810584858,3,1,1
0,1,0.202818998834118,1,0,1
1,1,0.705382773419842,3,1,1
0,1,0.916262794286013,1,0,0
0,1,0.128715278813615,3,1,1
0,1,0.951457304414362,2,0,0
0,1,0.951104713371024,2,1,1
1,0,0.696218380937353,3,1,1
1,1,0.815893731545657,3,0,1
0,0,0.687147961463779,2,1,0
1,1,0.700505967484787,1,0,1
1,0,0.494864204898477,3,1,1
0,0,0.645876855123788,2,1,1
1,0,0.967355158412829,1,1,0
0,0,0.165997642325237,2,1,1
1,0,0.216315113473684,2,1,0
0,0,0.389230019878596,3,0,1
0,1,0.180831972276792,0,0,1
1,1,0.634105300763622,1,0,1
1,1,0.965964954346418,2,0,1
0,1,0.219536238117144,2,0,1
0,1,0.857934816973284,2,1,0
0,1,0.435614148154855,2,1,1
0,1,0.0414898369926959,1,0,0
0,1,0.51784270722419,3,0,1
1,1,0.688173386733979,2,0,1
1,0,0.491094175027683,1,1,0
1,0,0.480291995685548,3,1,1
1,0,0.122547121020034,2,1,1
1,1,0.29457209049724,2,0,1
1,1,0.446839047363028,3,0,1
1,0,0.750084321480244,2,1,0
1,1,0.568622511811554,1,0,1
0,1,0.531350263627246,1,0,1
1,1,0.211369732860476,3,0,1
1,0,0.995415084762499,3,0,0
0,1,0.0653364141471684,2,0,1
1,0,0.905402988195419,3,1,0
1,1,0.235712259309366,1,0,1
1,1,0.517864099703729,2,0,1
1,0,0.0288899252191186,3,0,0
0,1,0.842140309046954,0,0,1
1,1,0.550363989314064,0,0,1
0,0,0.305746090132743,2,1,1
1,1,0.548169688787311,3,0,1
0,1,0.450204512802884,2,0,1
0,1,0.710597371682525,1,1,0
1,1,0.567475334508345,1,1,1
0,1,0.121019107755274,1,0,0
0,1,0.675947586772963,1,0,1
1,0,0.50320488284342,2,1,0
1,1,0.326440098928288,2,0,1
1,1,0.719772145152092,2,0,1
1,0,0.782233409583569,2,1,0
1,1,0.450004304526374,2,0,0
1,1,0.552945919102058,3,1,1
1,1,0.19325462100096,2,0,0
1,1,0.999681558925658,2,0,1
1,0,0.474612289108336,2,1,0
0,1,0.84207676211372,1,0,0
1,1,0.953623875509948,2,0,1
1,1,0.75254300609231,3,0,1
1,1,0.780987461330369,2,0,1
0,0,0.392728689592332,2,1,0
1,0,0.185399935813621,2,1,0
0,1,0.37448886805214,0,0,1
1,0,0.42346892086789,3,0,0
0,1,0.114592354046181,1,0,0
1,1,0.260416657431051,3,0,1
1,1,0.237746192375198,2,0,0
1,1,0.841025361092761,1,0,0
1,0,0.488131190417334,2,1,1
0,1,0.0810957462526858,0,0,1
0,1,0.26302221394144,2,0,0
0,0,0.0896687158383429,1,1,0
1,1,0.639400379033759,2,0,1
0,1,0.671044991118833,1,0,1
0,0,0.670907418010756,3,1,1
1,1,0.203457850264385,0,0,1
1,1,0.626544067636132,1,0,1
0,1,0.298754450166598,0,0,1
1,0,0.882483321940526,3,1,0
0,1,0.178590333089232,1,0,1
1,0,0.988445899682119,1,1,0
0,1,0.52944115921855,1,0,1
1,1,0.0789470495656133,2,0,0
1,1,0.973574086790904,1,0,1
0,0,0.851186912273988,3,1,0
0,0,0.742309374501929,3,1,0
0,0,0.0603535210248083,2,1,0
0,1,0.981986216502264,2,0,0
0,1,0.171336708124727,0,0,1
0,1,0.610111838206649,2,1,1
1,1,0.457504336023703,2,0,1
1,0,0.0958920933771878,2,1,0
1,1,0.642059524776414,2,0,1
0,0,0.129035600693896,2,1,0
1,1,0.532701826654375,2,0,1
1,1,0.833035848569125,2,0,1
0,0,0.00986960832960904,2,1,0
0,0,0.601311112521216,2,1,1
1,1,0.345303582958877,1,0,1
0,1,0.581726512406021,1,1,1
1,0,0.633927250048146,2,1,0
1,1,0.364021595101804,1,0,1
0,1,0.187644035788253,1,1,0
0,1,0.496668121544644,2,1,1
1,1,0.498701885109767,2,0,1
0,1,0.098661545664072,2,0,0
0,1,0.735941231250763,2,0,1
1,0,0.0458590982016176,3,1,0
0,1,0.613582974299788,1,0,1
0,1,0.258999416604638,1,0,1
0,1,0.30357889062725,1,0,1
0,1,0.142243407201022,1,0,0
1,1,0.459266570629552,2,0,1
1,0,0.547763537615538,2,1,1
1,1,0.106777486857027,0,0,0
1,0,0.681865479331464,3,1,0
1,1,0.576464160112664,1,1,1
0,0,0.326387925539166,2,1,0
1,1,0.134489794261754,2,0,0
0,1,0.441366598475724,3,1,1
1,0,0.887112293858081,3,0,0
1,1,0.232605540193617,1,1,1
1,1,0.77618924411945,3,0,0
1,1,0.470626485999674,2,0,1
1,1,0.796956088161096,2,0,1
1,0,0.0641115552280098,3,1,0
0,0,0.681353429332376,3,1,1
0,0,0.666797747137025,0,1,1
0,1,0.808949952479452,2,0,1
1,1,0.177410360658541,1,0,1
1,1,0.184189374558628,1,0,1
0,0,0.903067182283849,3,1,0
1,1,0.14020889881067,1,0,0
1,1,0.365059882169589,2,0,1
1,1,0.189577005105093,2,0,0
1,1,0.214694876922294,2,1,1
1,1,0.0305968038737774,2,0,1
1,0,0.154583688126877,2,1,1
1,0,0.908975410973653,3,0,0
1,1,0.962409434840083,2,0,1
0,0,0.771619161358103,2,1,0
1,1,0.269338316982612,1,0,0
0,0,0.643786762142554,3,1,1
1,1,0.383663880173117,2,0,1
1,1,0.146044623572379,0,0,0
0,0,0.132341991178691,3,1,1
1,1,0.683651619590819,1,0,1
1,1,0.713507988722995,2,0,1
1,0,0.549371363827959,3,0,1
1,1,0.761646353174001,2,0,1
1,0,0.0429826620966196,0,1,0
1,0,0.689440825022757,3,1,0
0,1,0.97925567231141,2,0,1
1,1,0.379954831441864,2,0,1
0,0,0.406396133126691,2,1,0
1,1,0.611656988272443,2,1,1
1,1,0.172175804385915,0,0,0
0,0,0.925544243538752,3,1,0
1,1,0.526228711009026,1,0,1
1,0,0.312993395840749,3,0,0
1,1,0.568916306830943,3,0,1
0,1,0.351464764680713,3,0,1
0,1,0.309016987681389,2,0,1
0,0,0.70348697854206,3,1,0
1,1,0.0868812787812203,0,0,0
0,0,0.0787059993017465,3,1,0
0,1,0.0985547841992229,1,1,1
0,1,0.824504733551294,1,0,0
0,1,0.559894689591601,2,1,1
1,1,0.759832337498665,1,0,1
1,0,0.0160409789532423,3,0,0
0,0,0.799388413317502,2,0,1
1,1,0.689846514957026,3,0,1
0,0,0.210142283700407,3,1,1
0,0,0.718981844605878,3,1,1
0,0,0.551641383906826,3,1,0
0,0,0.0219928247388452,3,1,0
1,1,0.370380236301571,0,0,1
1,0,0.529901225818321,3,1,1
1,0,0.837144363904372,1,1,0
0,1,0.938284423202276,2,0,1
0,0,0.632324272766709,3,1,0
1,1,0.384743238566443,2,0,1
1,1,0.396186892176047,1,1,1
1,1,0.620669118128717,1,0,1
0,1,0.997872702311724,2,0,0
1,1,0.427762503968552,2,0,1
0,1,0.456404215889052,1,0,1
1,1,0.156170602422208,3,0,1
1,1,0.511513650184497,3,0,1
1,1,0.729986338876188,2,0,1
0,1,0.157750896411017,0,1,1
0,0,0.235791325336322,2,1,0
0,1,0.791381795424968,3,0,1
0,1,0.103001555195078,1,0,0
0,0,0.998328602639958,3,1,0
0,1,0.504891072865576,0,0,1
1,1,0.287485326640308,2,1,1
0,0,0.677935635205358,3,1,0
1,0,0.131414825562388,2,1,0
1,0,0.907164787407964,3,1,0
0,0,0.368380399188027,1,1,0
0,1,0.803870567353442,3,0,1
0,0,0.92046042974107,3,1,1
1,1,0.786655685631558,3,0,1
0,0,0.539177194936201,3,1,1
0,0,0.290303514804691,2,1,1
1,0,0.864573420258239,3,1,0
1,0,0.308596221730113,3,0,0
0,1,0.576568885939196,3,1,1
0,0,0.429699782747775,2,1,0
1,0,0.733215230982751,2,1,1
0,1,0.244831391377375,1,1,1
0,1,0.256712153321132,0,0,0
1,1,0.764525296166539,1,0,0
1,1,0.246002004249021,1,0,0
1,1,0.843789694365114,1,0,0
0,0,0.0361522741150111,2,1,0
1,1,0.959494279231876,1,0,0
1,1,0.651614979840815,1,0,0
1,1,0.0395841361023486,2,0,1
0,1,0.508320265216753,1,0,1
1,1,0.311868760269135,1,0,1
0,1,0.944404857931659,3,0,1
0,1,0.861231963848695,1,0,1
0,0,0.356829164316878,2,0,0
0,1,0.378769853617996,1,0,1
1,1,0.779211797285825,3,0,1
1,1,0.123385415878147,1,0,1
1,0,0.865833718795329,3,0,0
0,1,0.339559092884883,2,0,1
0,1,0.140676173381507,2,0,1
0,0,0.670740824658424,3,1,0
1,1,0.592364435084164,2,0,1
1,1,0.786383771570399,2,0,0
0,0,0.209690800635144,3,1,0
0,1,0.19308155355975,3,0,1
1,1,0.231818153290078,2,0,1
0,1,0.00875230459496379,0,0,0
0,0,0.263633486581966,2,0,0
1,0,0.561182488454506,3,1,1
1,0,0.555758638773113,2,1,0
1,0,0.804973151534796,3,0,0
0,0,0.731226233998314,3,1,0
0,0,0.306115276413038,3,1,0
1,0,0.0963130374439061,0,1,0
1,0,0.616545997560024,2,1,1
1,0,0.056676478125155,2,1,0
1,1,0.293637749040499,1,0,1
1,1,0.424432090250775,1,0,1
1,0,0.161387789063156,2,0,0
0,1,0.127010855590925,2,0,0
0,0,0.589428862323985,3,1,0
1,1,0.640039579477161,3,0,1
0,1,0.0132024285849184,2,0,1
1,0,0.30488591385074,3,1,0
1,0,0.777125616325065,3,1,1
1,0,0.902055687503889,3,1,0
1,1,0.833098477451131,1,0,1
0,1,0.85256673512049,3,0,1
0,1,0.574628181289881,3,0,1
0,1,0.209476759191602,2,0,1
1,0,0.454025398008525,2,1,0
0,0,0.570556903025135,2,1,1
0,1,0.897022124845535,3,0,0
0,0,0.554440355626866,2,1,0
0,1,0.843157004099339,0,0,1
0,1,0.27771862084046,1,1,1
0,0,0.0114629974123091,1,1,0
1,1,0.210753932129592,1,0,0
1,0,0.501298594055697,1,1,1
0,1,0.879103675717488,2,1,1
0,1,0.0549703128635883,0,0,0
1,1,0.900427467655391,1,0,0
1,0,0.343697684817016,1,1,0
1,1,0.428257470019162,1,1,1
0,1,0.303989077685401,1,1,1
1,1,0.184007860720158,2,0,1
1,1,0.558999123983085,0,1,1
1,1,0.49358248943463,0,0,1
1,1,0.252426716033369,2,0,1
0,0,0.632163965608925,3,1,0
0,1,0.949391057016328,2,0,0
0,1,0.434169289655983,2,0,1
1,0,0.72691339533776,1,1,0
0,0,0.0850914868060499,0,1,0
1,1,0.517712453147396,1,1,1
0,1,0.0092151602730155,2,0,1
1,0,0.352542019449174,2,1,1
0,0,0.0241801058873534,2,0,0
1,0,0.374691596254706,1,1,1
0,0,0.00204233871772885,2,1,0
1,1,0.733918152516708,0,0,1
1,1,0.257648307131603,1,0,1
0,1,0.502750172745436,1,0,0
1,0,0.760458235396072,2,0,0
0,1,0.0577907038386911,2,0,0
1,0,0.739815385080874,3,0,0
1,1,0.983920250786468,2,0,0
1,0,0.120881984708831,2,1,0
0,0,0.368890014011413,0,1,0
1,1,0.360796004533768,1,0,1
0,0,0.454078375129029,3,1,1
1,0,0.321628181496635,1,1,0
1,1,0.664517397992313,2,0,0
1,0,0.0704310752917081,3,1,0
1,1,0.368899213848636,3,0,1
1,0,0.165630668634549,2,1,0
0,0,0.454129117541015,2,1,1
1,1,0.226561106741428,1,0,1
0,1,0.186797701520845,0,0,0
1,0,0.256082720123231,1,1,0
1,1,0.795116673689336,0,0,0
1,1,0.357332768384367,2,0,1
0,1,0.237825430231169,0,0,1
0,1,0.674834630917758,0,0,1
0,0,0.232733959099278,2,1,0
1,1,0.313231974141672,1,0,1
0,1,0.945975076174363,1,0,0
0,1,0.565852213418111,2,0,1
0,1,0.367570879869163,3,0,1
1,1,0.66785136051476,2,0,1
1,1,0.320100945187733,2,0,1
0,0,0.138130341889337,2,0,0
0,1,0.845916616730392,2,0,1
0,0,0.715440356638283,3,1,1
0,0,0.217939745867625,2,0,0
1,0,0.309373756172135,3,1,0
1,1,0.662080673966557,1,0,1
1,0,0.35139598371461,3,1,1
0,1,0.0271838561166078,0,0,1
1,0,0.409065159736201,2,0,0
1,0,0.397296597249806,3,0,1
1,0,0.0959099337924272,2,0,0
0,1,0.608237844193354,1,0,1
0,1,0.799926019040868,1,0,0
1,1,0.806844353210181,1,0,0
0,1,0.851960187312216,2,0,1
1,1,0.14095353661105,1,0,1
0,1,0.518293631263077,2,0,1
0,1,0.613802225794643,2,0,1
0,0,0.937413984443992,3,1,1
0,1,0.461224919185042,1,0,0
0,1,0.544806896708906,2,0,1
1,0,0.795647157123312,2,1,0
1,1,0.167909720446914,0,0,1
1,0,0.528206242481247,2,0,0
0,1,0.986731857759878,1,0,1
1,0,0.751526380889118,1,0,0
1,0,0.536981380311772,2,0,0
0,1,0.156376386992633,2,0,1
1,1,0.027663046028465,0,0,1
1,1,0.92242670035921,2,0,1
1,1,0.728804785525426,3,0,1
1,0,0.48505829507485,0,1,0
0,0,0.0486054711509496,2,1,1
1,1,0.751269602915272,2,0,1
1,1,0.837814033729956,2,0,1
0,0,0.56760989036411,3,1,1
0,1,0.257647993974388,2,0,1
0,1,0.776446924777701,0,0,1
0,0,0.813186917454004,3,1,0
1,1,0.173771536909044,1,0,1
1,0,0.171064637601376,3,0,1
1,1,0.634022255660966,2,1,1
1,1,0.0759233317803591,1,0,1
0,0,0.650240494403988,2,1,1
0,0,0.135736336233094,1,1,0
0,1,0.238350384170189,1,0,1
1,1,0.7741267925594,1,0,1
1,1,0.33060943428427,2,0,1
0,1,0.97082276805304,3,0,1
1,1,0.381030169082806,1,0,1
1,1,0.545124525204301,1,0,1
1,1,0.224913081619889,2,1,1
0,1,0.688438994577155,2,1,1
0,0,0.372222328558564,1,1,0
0,1,0.0295592602342367,1,0,0
0,0,0.954708490753546,3,1,0
1,0,0.347749024396762,2,1,0
1,1,0.7453293655999,2,0,0
0,1,0.421025315998122,3,0,1
1,1,0.803711176617071,0,0,0
1,1,0.27697587525472,1,0,1
1,1,0.0105935055762529,2,0,0
1,1,0.0755061248783022,0,0,1
0,0,0.284333150601014,1,1,0
0,0,0.69736023619771,2,0,0
0,0,0.17985033756122,3,1,0
1,1,0.0673285848461092,2,0,0
0,1,0.684606364462525,0,0,1
0,1,0.108022771775723,0,0,0
0,1,0.201094296062365,2,1,1
0,0,0.707123985514045,3,1,0
1,1,0.574318602448329,0,0,1
0,1,0.318160717608407,1,0,1
1,1,0.292937660589814,1,0,1
0,1,0.491465115686879,2,1,1
1,0,0.90608514030464,2,0,0
1,1,0.460190414683893,1,0,1
1,1,0.40920686791651,1,0,0
0,1,0.54135549091734,1,1,1
1,1,0.653000738704577,2,0,1
0,1,0.749925266252831,1,0,1
1,0,0.28479345748201,1,1,0
1,1,0.228178520221263,1,0,0
1,1,0.324806758202612,2,0,1
0,0,0.0120013027917594,1,1,0
1,1,0.931607376318425,2,0,1
1,1,0.147522110724822,3,0,1
0,1,0.637838246067986,3,0,1
1,0,0.478595093591139,3,0,0
1,1,0.941383534343913,1,0,1
0,1,0.232734615681693,2,0,1
1,1,0.52554388018325,2,0,1
0,0,0.0281033213250339,2,1,1
1,0,0.723737857071683,3,0,0
0,1,0.493687056936324,1,0,1
0,1,0.960741991875693,2,0,1
0,1,0.887347698910162,1,0,1
1,1,0.816649288404733,2,0,1
1,0,0.334382586413994,1,1,1
0,1,0.868466140935197,1,0,1
0,1,0.865201188717037,3,0,0
0,0,0.750267028342932,3,1,1
0,1,0.34874488809146,2,0,1
0,1,0.852501910412684,1,0,0
0,1,0.209717502817512,1,1,0
0,1,0.634075145469978,2,0,1
0,1,0.774254620308056,2,0,1
1,1,0.629543442977592,1,0,1
1,1,0.96897490718402,1,0,0
1,0,0.369988760910928,3,1,0
0,1,0.32929911930114,1,0,1
1,0,0.518532973947003,3,1,1
0,0,0.686297347536311,3,1,1
0,1,0.0140574376564473,1,0,1
0,0,0.895050477003679,3,1,0
0,1,0.702113478910178,1,0,1
0,1,0.959685230394825,2,0,1
0,1,0.946876640897244,0,0,0
1,0,0.2855179538019,3,1,1
1,0,0.945053908973932,1,1,0
1,0,0.194078581873327,3,1,1
0,1,0.543333383277059,0,1,0
0,1,0.388590420596302,0,0,1
1,1,0.0190891053061932,1,0,0
0,1,0.517118425341323,3,0,1
0,1,0.681668563745916,2,0,1
1,0,0.534278736216947,3,1,1
0,1,0.765517289051786,1,0,1
1,0,0.432793712243438,1,1,0
1,1,0.971255200915039,3,0,1
0,1,0.193470224738121,1,1,0
1,1,0.255775996483862,1,1,1
1,0,0.478932517115027,2,1,0
0,1,0.00633236696012318,0,0,0
0,1,0.774798663100228,2,0,1
0,0,0.000681432196870446,0,0,0
1,1,0.698537561809644,3,0,1
1,1,0.0410785761196166,1,0,0
1,0,0.806358773959801,2,1,0
0,1,0.861933110048994,0,0,1
0,1,0.631299007683992,1,1,1
1,1,0.108600737061352,1,0,0
0,1,0.730543833924457,1,1,1
0,1,0.437861460959539,1,0,1
1,0,0.82934850663878,3,1,0
1,0,0.0337516709696501,1,0,0
1,1,0.779170354595408,1,0,0
0,1,0.373384684091434,1,0,1
0,1,0.791642955504358,2,1,1
0,0,0.344827204942703,1,1,0
0,1,0.920021895319223,2,0,0
0,1,0.433845525141805,3,0,1
1,1,0.580499799456447,3,0,1
1,1,0.830130088375881,1,0,1
0,1,0.762233060551807,2,1,1
1,0,0.848757492145523,3,0,0
0,1,0.634672201471403,3,0,1
1,0,0.052263023564592,2,0,0
1,0,0.313926560804248,2,1,0
1,1,0.298597611486912,2,0,1
1,1,0.0940849494654685,0,0,0
1,1,0.481112088775262,2,0,1
1,1,0.688286727759987,0,0,1
1,0,0.424873718060553,3,1,1
1,1,0.737136399373412,1,0,1
0,0,0.202350365230814,3,1,0
1,1,0.937379848677665,3,0,1
1,1,0.969473018543795,2,0,0
1,1,0.704164931550622,1,0,1
1,1,0.35093642771244,1,0,1
1,1,0.919419973623008,3,0,1
1,1,0.0292545452248305,3,0,1
1,0,0.629634126555175,1,1,0
1,0,0.171067283954471,3,1,0
1,1,0.268493589945138,2,0,1
0,0,0.470493355300277,3,1,1
0,1,0.562593336915597,2,0,1
1,1,0.140065904008225,1,0,1
0,1,0.78452031314373,2,0,0
0,1,0.348018102347851,1,0,1
1,0,0.196498221717775,2,0,1
0,1,0.145488278707489,1,0,1
1,0,0.140615585725754,2,0,1
1,1,0.6702440015506,1,0,1
1,0,0.44408846157603,2,1,0
1,0,0.0831369790248573,2,0,0
0,1,0.151749625103548,1,0,1
0,1,0.288736151764169,2,1,1
0,1,0.024386981735006,2,0,0
0,1,0.203381254570559,3,1,1
0,1,0.213813539827242,1,0,0
0,1,0.280778842978179,1,1,1
1,0,0.928039094200358,3,1,1
0,1,0.965175593970343,2,0,1
0,1,0.159961638506502,1,1,1
1,1,0.564669962972403,3,0,1
0,1,0.187811148818582,1,0,1
0,1,0.836455646669492,2,0,1
1,0,0.7930143463891,3,1,1
0,1,0.240539302816615,1,0,1
0,1,0.43794585741125,1,0,1
1,1,0.17457871325314,0,0,0
0,1,0.754534061532468,1,1,1
1,1,0.0163366352207959,1,0,1
0,1,0.971536313649267,1,0,1
1,0,0.541025338228792,3,1,1
1,0,0.153992524836212,2,0,0
0,1,0.0540589326992631,2,0,1
0,0,0.604840660002083,2,1,0
0,1,0.342876713490114,3,0,1
0,0,0.21321306284517,1,1,0
0,0,0.00845849723555148,1,1,0
0,1,0.422372782137245,2,1,1
1,1,0.104728588135913,1,0,1
0,0,0.227851368486881,1,1,0
0,0,0.689799129264429,2,1,0
0,1,0.191947124432772,1,0,0
1,1,0.974265489261597,2,0,0
1,1,0.522445883601904,2,1,1
0,1,0.502598762279376,1,0,1
1,0,0.29322767467238,2,1,0
1,0,0.244253602577373,2,1,0
0,1,0.4397877024021,1,0,1
1,0,0.840858161449432,2,1,0
0,0,0.072154296329245,1,1,0
1,1,0.192588926292956,3,0,1
0,0,0.932852368336171,1,1,0
1,1,0.0450654122978449,0,0,0
0,0,0.441623705206439,3,1,1
1,1,0.541951479855925,1,0,0
0,1,0.136580288875848,0,1,1
0,1,0.16127247037366,1,0,1
0,1,0.654177772114053,3,0,1
1,1,0.580220506293699,1,1,1
0,1,0.560745139140636,2,0,1
0,0,0.79403612925671,3,1,1
1,1,0.0232333014719188,1,0,1
1,1,0.461569141829386,3,0,1
1,0,0.523838979657739,1,1,0
1,1,0.614004439441487,2,0,1
1,0,0.605021667433903,1,1,1
0,0,0.831150109181181,3,1,1
0,0,0.565855872584507,3,1,1
0,1,0.860018880339339,1,0,1
1,0,0.158444036031142,1,1,0
1,0,0.874799341661856,1,0,1
1,1,0.299872333183885,2,0,1
0,1,0.683903771219775,2,0,1
1,1,0.437604165868834,2,0,1
1,1,0.205742436693981,2,0,1
0,1,0.0227982527576387,1,0,0
1,1,0.856617473764345,1,0,1
1,0,0.240125021431595,2,1,0
1,1,0.777674036100507,3,0,1
1,1,0.0282757210079581,0,0,0
1,0,0.199902861146256,3,1,0
0,1,0.326589089818299,2,1,1
0,0,0.502868416020647,2,1,1
0,1,0.972678397083655,1,0,1
0,1,0.993452528025955,2,0,0
0,0,0.337263545952737,2,1,0
0,1,0.392502717440948,1,0,1
0,1,0.794656119542196,2,0,1
1,1,0.815669719129801,1,0,1
0,1,0.0129715646617115,1,0,0
0,0,0.644312425749376,1,1,0
1,1,0.809150226879865,2,1,1
0,1,0.105658694403246,3,0,1
0,1,0.881790030747652,3,0,1
0,1,0.0366318668238819,2,0,1
1,1,0.627733381465077,1,0,0
1,1,0.6121275939513,1,0,0
0,1,0.952937139663845,2,0,0
0,0,0.907639953074977,3,1,1
1,1,0.607081321300939,0,0,1
0,1,0.809871054952964,3,0,1
1,0,0.40149577637203,2,1,1
1,1,0.327171699842438,0,0,1
1,1,0.317246241029352,1,0,1
1,1,0.140860195970163,1,0,1
1,1,0.722340812906623,0,1,0
1,1,0.25189370685257,2,0,1
0,1,0.115166454110295,0,1,0
1,0,0.997836774680763,3,0,0
0,1,0.843422946287319,3,0,1
0,0,0.137406483991072,2,1,0
0,0,0.248003295622766,3,1,0
0,1,0.909098360687494,1,0,1
0,0,0.472756803268567,1,1,0
1,1,0.601474938448519,2,0,1
0,1,0.179348067613319,0,0,1
1,1,0.212911577196792,1,0,1
1,0,0.915333344601095,3,0,0
1,1,0.722618610830978,2,0,0
0,1,0.975558844860643,2,0,1
1,0,0.073155170539394,0,1,0
1,1,0.330774502363056,1,0,1
0,0,0.332809722749516,2,1,0
1,1,0.595403897343203,1,0,1
1,1,0.862565382383764,2,0,1
1,1,0.547440271126106,0,1,1
1,1,0.653015703428537,1,0,1
0,0,0.419152547372505,2,1,1
1,0,0.0757646360434592,1,0,0
0,1,0.731159950373694,1,0,0
1,0,0.218336753547192,2,0,0
1,0,0.787074011517689,2,1,0
0,1,0.448525172192603,3,0,1
0,1,0.0816708696074784,0,0,1
0,1,0.128675020765513,2,0,1
1,1,0.843301406363025,1,0,1
0,1,0.697206826880574,1,0,0
0,1,0.158721880055964,1,0,0
1,1,0.198463998967782,1,0,1
0,1,0.45623659552075,0,0,1
0,1,0.652738506672904,1,0,1
1,0,0.350059912772849,1,1,0
0,0,0.514913083054125,3,1,0
0,1,0.532801174325868,0,0,1
1,0,0.220280887093395,2,1,0
1,0,0.842974055558443,2,1,0
0,0,0.400777517585084,2,0,0
1,1,0.39589840406552,2,0,0
1,1,0.746626002946869,2,0,1
0,1,0.88760327314958,2,0,1
1,1,0.050590876955539,1,0,0
1,1,0.753757135476917,3,1,1
0,1,0.0164570359047502,2,0,1
1,1,0.735758929280564,0,1,1
1,1,0.0340874954126775,2,0,1
1,0,0.842281508026645,3,1,1
0,1,0.991046879207715,2,0,0
0,0,0.712334099458531,1,1,0
1,1,0.958255014847964,2,0,0
1,1,0.14852955378592,0,0,1
0,1,0.693594039650634,2,0,0
0,1,0.259412770858034,1,0,1
0,0,0.734177974285558,2,1,0
1,1,0.621554779121652,2,0,1
1,1,0.912571937544271,3,0,1
1,1,0.153631791472435,0,0,1
0,1,0.116968496469781,0,0,1
0,0,0.460114609217271,2,1,0
0,1,0.35383439459838,2,0,1
0,0,0.365697968751192,3,1,1
1,1,0.823732173768803,2,0,0
0,1,0.19299067906104,1,0,0
1,0,0.697489652782679,3,1,0
1,1,0.225937905721366,1,0,0
0,0,0.89001203677617,2,1,0
0,0,0.48790004523471,3,1,1
0,0,0.574235934298486,3,0,0
0,1,0.265378508716822,2,0,1
1,1,0.0628180713392794,1,0,1
1,0,0.508432064205408,2,1,1
1,0,0.0437125349417329,3,1,1
1,0,0.00268869986757636,3,0,0
0,1,0.354617284610868,2,0,1
1,0,0.0321053343359381,2,1,0
1,1,0.235241084359586,1,0,1
0,0,0.0270283347927034,1,1,0
0,1,0.796532403212041,2,0,1
1,1,0.916768628172576,0,0,1
1,1,0.388178404187784,2,0,1
1,1,0.54588871402666,2,0,1
1,1,0.646650850307196,2,1,1
0,0,0.696031248895451,3,1,1
0,0,0.192736899713054,3,1,1
0,1,0.417675266973674,2,0,0
1,0,0.565273473504931,1,1,0
0,1,0.71204771194607,1,0,1
0,1,0.167855337494984,2,0,1
0,1,0.692183191189542,3,0,1
1,0,0.0416175413411111,0,1,1
1,0,0.87731475266628,3,0,1
0,1,0.816626658663154,2,0,1
1,0,0.519494667416438,2,1,0
1,1,0.559937629848719,2,1,1
0,1,0.747695196885616,1,0,1
0,1,0.768266184488311,0,0,1
0,0,0.919748438056558,3,1,0
0,1,0.745015501044691,3,0,1
1,0,0.183031228836626,2,0,0
0,1,0.511014509713277,1,0,1
1,0,0.986324289115146,2,0,0
1,1,0.97137377364561,2,0,0
1,1,0.0376415075734258,2,0,0
0,0,0.620002755196765,2,1,0
1,1,0.702947741374373,1,0,1
0,1,0.482957556145266,0,1,1
0,1,0.38323661335744,2,0,1
1,1,0.635373153490946,2,0,1
1,1,0.949829954886809,2,0,1
1,1,0.842330671381205,3,0,1
1,1,0.142566883238032,2,0,1
0,1,0.550816310336813,1,0,1
1,1,0.531931707635522,2,0,1
1,1,0.752244043163955,1,0,1
1,1,0.542071930598468,2,0,1
1,0,0.977684741606936,3,0,0
0,1,0.00911342026665807,1,0,0
0,0,0.628482102183625,2,0,0
1,0,0.842193698044866,2,1,0
1,1,0.327187796821818,2,0,0
1,0,0.853928183903918,3,1,0
1,0,0.979879925493151,2,1,0
1,1,0.179887720150873,2,0,1
1,1,0.457313599530607,3,0,1
0,1,0.359405735041946,3,0,1
1,1,0.71703952900134,3,0,1
0,0,0.146986400475726,1,1,0
0,1,0.351953462697566,0,0,1
1,1,0.435835434356704,2,0,1
0,0,0.603834865614772,2,1,1
0,0,0.762214163783938,3,1,0
0,1,0.429446815513074,1,1,1
0,1,0.158629251876846,2,1,1
1,0,0.612876596627757,3,0,1
0,1,0.476946285925806,0,0,1
0,1,0.018957271007821,2,0,0
0,1,0.830632905708626,2,0,1
1,1,0.774723491631448,1,0,1
0,1,0.306785369757563,2,0,1
1,1,0.746199171757326,2,0,1
